#,Date-Time (U.S. Outlying Islands Standard Time),Temperature   (°C),Host Connected,Button Down,Button Up,End of File
1126,08/11/2024 08:30:00,24.665,,,,
1127,08/11/2024 08:40:00,24.719,,,,
1128,08/11/2024 08:50:00,24.761,,,,
1129,08/11/2024 09:00:00,24.837,,,,
1130,08/11/2024 09:10:00,24.912,,,,
1131,08/11/2024 09:20:00,24.955,,,,
1132,08/11/2024 09:30:00,25.008,,,,
1133,08/11/2024 09:40:00,25.083,,,,
1134,08/11/2024 09:50:00,25.180,,,,
1135,08/11/2024 10:00:00,25.233,,,,
1136,08/11/2024 10:10:00,25.351,,,,
1137,08/11/2024 10:20:00,25.426,,,,
1138,08/11/2024 10:30:00,25.652,,,,
1139,08/11/2024 10:40:00,25.770,,,,
1140,08/11/2024 10:50:00,25.920,,,,
1141,08/11/2024 11:00:00,25.952,,,,
1142,08/11/2024 11:10:00,25.952,,,,
1143,08/11/2024 11:20:00,26.156,,,,
1144,08/11/2024 11:30:00,26.156,,,,
1145,08/11/2024 11:40:00,26.284,,,,
1146,08/11/2024 11:50:00,26.542,,,,
1147,08/11/2024 12:00:00,26.703,,,,
1148,08/11/2024 12:10:00,26.767,,,,
1149,08/11/2024 12:20:00,26.896,,,,
1150,08/11/2024 12:30:00,27.132,,,,
1151,08/11/2024 12:40:00,27.078,,,,
1152,08/11/2024 12:50:00,27.132,,,,
1153,08/11/2024 13:00:00,27.260,,,,
1154,08/11/2024 13:10:00,27.378,,,,
1155,08/11/2024 13:20:00,27.357,,,,
1156,08/11/2024 13:30:00,27.421,,,,
1157,08/11/2024 13:40:00,27.453,,,,
1158,08/11/2024 13:50:00,27.486,,,,
1159,08/11/2024 14:00:00,27.475,,,,
1160,08/11/2024 14:10:00,27.464,,,,
1161,08/11/2024 14:20:00,27.475,,,,
1162,08/11/2024 14:30:00,27.464,,,,
1163,08/11/2024 14:40:00,27.486,,,,
1164,08/11/2024 14:50:00,27.657,,,,
1165,08/11/2024 15:00:00,27.732,,,,
1166,08/11/2024 15:10:00,27.711,,,,
1167,08/11/2024 15:20:00,27.807,,,,
1168,08/11/2024 15:30:00,27.786,,,,
1169,08/11/2024 15:40:00,27.561,,,,
1170,08/11/2024 15:50:00,27.539,,,,
1171,08/11/2024 16:00:00,27.700,,,,
1172,08/11/2024 16:10:00,27.636,,,,
1173,08/11/2024 16:20:00,27.550,,,,
1174,08/11/2024 16:30:00,27.668,,,,
1175,08/11/2024 16:40:00,27.529,,,,
1176,08/11/2024 16:50:00,27.593,,,,
1177,08/11/2024 17:00:00,27.561,,,,
1178,08/11/2024 17:10:00,27.475,,,,
1179,08/11/2024 17:20:00,27.443,,,,
1180,08/11/2024 17:30:00,27.336,,,,
1181,08/11/2024 17:40:00,27.314,,,,
1182,08/11/2024 17:50:00,27.303,,,,
1183,08/11/2024 18:00:00,27.250,,,,
1184,08/11/2024 18:10:00,27.185,,,,
1185,08/11/2024 18:20:00,27.142,,,,
1186,08/11/2024 18:30:00,27.089,,,,
1187,08/11/2024 18:40:00,27.067,,,,
1188,08/11/2024 18:50:00,26.992,,,,
1189,08/11/2024 19:00:00,26.939,,,,
1190,08/11/2024 19:10:00,26.874,,,,
1191,08/11/2024 19:20:00,26.789,,,,
1192,08/11/2024 19:30:00,26.703,,,,
1193,08/11/2024 19:40:00,26.638,,,,
1194,08/11/2024 19:50:00,26.574,,,,
1195,08/11/2024 20:00:00,26.499,,,,
1196,08/11/2024 20:10:00,26.435,,,,
1197,08/11/2024 20:20:00,26.381,,,,
1198,08/11/2024 20:30:00,26.306,,,,
1199,08/11/2024 20:40:00,26.252,,,,
1200,08/11/2024 20:50:00,26.199,,,,
1201,08/11/2024 21:00:00,26.156,,,,
1202,08/11/2024 21:10:00,26.091,,,,
1203,08/11/2024 21:20:00,26.048,,,,
1204,08/11/2024 21:30:00,25.995,,,,
1205,08/11/2024 21:40:00,25.952,,,,
1206,08/11/2024 21:50:00,25.909,,,,
1207,08/11/2024 22:00:00,25.866,,,,
1208,08/11/2024 22:10:00,25.813,,,,
1209,08/11/2024 22:20:00,25.780,,,,
1210,08/11/2024 22:30:00,25.737,,,,
1211,08/11/2024 22:40:00,25.705,,,,
1212,08/11/2024 22:50:00,25.662,,,,
1213,08/11/2024 23:00:00,25.630,,,,
1214,08/11/2024 23:10:00,25.609,,,,
1215,08/11/2024 23:20:00,25.577,,,,
1216,08/11/2024 23:30:00,25.544,,,,
1217,08/11/2024 23:40:00,25.523,,,,
1218,08/11/2024 23:50:00,25.480,,,,
